Ano,Unidade_Geografica,Aprovacao_Ensino_Fundamental,Aprovacao_Ensino_Medio,Reprovacao_Ensino_Fundamental,Reprovacao_Ensino_Medio
2024,Espírito Santo,97.5,95.5,2.4,3.6
2024,Rio de Janeiro,93.9,84.3,5.6,11.2
2024,Rio de Janeiro,94.0,84.2,5.4,11.3
2024,Rio de Janeiro,91.1,87.1,8.5,9.9
2024,Rio de Janeiro,96.4,89.5,3.3,8.4
2024,Rio de Janeiro,96.4,89.7,3.3,8.2
2024,Rio de Janeiro,,86.4,,12.2
2024,Rio de Janeiro,85.2,80.8,13.1,13.6
2024,Rio de Janeiro,85.2,80.5,13.0,13.7
2024,Rio de Janeiro,83.9,86.8,14.6,10.0
2024,Rio de Janeiro,93.0,88.8,6.4,8.2
2024,Rio de Janeiro,93.2,88.8,6.3,8.2
2024,Rio de Janeiro,91.1,,8.5,
2024,Rio de Janeiro,98.2,96.0,1.7,3.4
2024,Rio de Janeiro,98.2,96.0,1.7,3.3
2024,Rio de Janeiro,98.7,95.8,1.3,4.1
2024,Rio de Janeiro,92.2,81.1,7.1,13.4
2024,Rio de Janeiro,92.3,80.9,7.0,13.5
2024,Rio de Janeiro,90.6,86.7,8.9,10.1
2024,São Paulo,98.6,94.8,1.0,3.1
2024,São Paulo,98.6,94.7,1.0,3.1
2024,São Paulo,98.9,97.3,0.9,1.4
2024,São Paulo,97.6,96.0,2.4,3.5
2024,São Paulo,97.6,96.0,2.4,3.5
2024,São Paulo,98.0,94.0,1.2,3.4
2024,São Paulo,98.0,93.9,1.2,3.4
2024,São Paulo,99.0,97.1,0.6,1.4
2024,São Paulo,98.6,96.0,1.1,3.3
2024,São Paulo,98.6,95.9,1.1,3.3
2024,São Paulo,98.7,100.0,1.2,0.0
2024,São Paulo,99.4,98.5,0.6,1.5
2024,São Paulo,99.4,98.5,0.6,1.5
2024,São Paulo,99.6,98.6,0.4,1.4
2024,São Paulo,98.4,94.0,1.2,3.4
2024,São Paulo,98.3,94.0,1.2,3.4
2024,São Paulo,98.8,97.2,1.0,1.4
2024,Paraná,96.8,93.6,3.1,5.1
2024,Paraná,96.8,93.6,3.1,5.2
2024,Paraná,97.2,95.6,2.6,3.1
2024,Paraná,96.3,93.1,3.7,5.9
2024,Paraná,96.3,92.9,3.7,6.1
2024,Paraná,,98.1,,1.2
2024,Paraná,95.4,92.9,4.4,5.6
2024,Paraná,95.3,92.8,4.5,5.8
2024,Paraná,96.5,95.5,3.0,3.1
2024,Paraná,97.2,,2.8,
2024,Paraná,97.2,,2.8,
2024,Paraná,97.6,,2.4,
2024,Paraná,99.2,98.0,0.8,1.8
2024,Paraná,99.2,98.0,0.8,1.8
2024,Paraná,98.3,95.7,1.7,4.3
2024,Paraná,96.4,92.9,3.5,5.6
2024,Paraná,96.3,92.8,3.5,5.8
2024,Paraná,97.2,95.5,2.6,3.0
2024,Santa Catarina,96.0,85.7,3.7,10.2
2024,Santa Catarina,96.0,85.5,3.8,10.3
2024,Santa Catarina,96.7,92.0,3.1,5.4
2024,Santa Catarina,96.6,92.4,3.1,5.9
2024,Santa Catarina,96.6,92.4,3.1,5.8
2024,Santa Catarina,,92.3,,6.6
2024,Santa Catarina,93.1,83.2,6.5,11.9
2024,Santa Catarina,92.9,83.0,6.7,12.0
2024,Santa Catarina,95.0,91.2,4.7,5.7
2024,Santa Catarina,96.7,97.0,3.1,0.9
2024,Santa Catarina,96.6,98.6,3.2,1.4
2024,Santa Catarina,97.3,93.5,2.6,0.0
2024,Santa Catarina,99.4,97.5,0.6,2.1
2024,Santa Catarina,99.4,97.5,0.6,2.1
2024,Santa Catarina,97.8,98.1,2.1,1.9
2024,Santa Catarina,95.4,83.7,4.3,11.6
2024,Santa Catarina,95.3,83.5,4.4,11.7
2024,Santa Catarina,96.7,91.4,3.1,5.7
2024,Rio Grande do Sul,94.0,85.5,5.5,9.9
2024,Rio Grande do Sul,93.9,85.4,5.5,9.9
2024,Rio Grande do Sul,94.6,87.2,4.8,9.0
2024,Rio Grande do Sul,96.5,89.3,3.5,8.6
2024,Rio Grande do Sul,96.5,88.8,3.5,9.0
2024,Rio Grande do Sul,,91.4,,7.2
2024,Rio Grande do Sul,93.2,83.5,6.1,11.1
2024,Rio Grande do Sul,93.0,83.5,6.3,11.1
2024,Rio Grande do Sul,94.8,85.1,4.3,10.0
2024,Rio Grande do Sul,93.2,81.3,6.2,12.7
2024,Rio Grande do Sul,93.0,81.3,6.4,12.6
2024,Rio Grande do Sul,94.5,81.0,5.0,13.8
2024,Rio Grande do Sul,98.8,96.3,1.2,2.9
2024,Rio Grande do Sul,98.8,96.3,1.2,2.9
2024,Rio Grande do Sul,99.0,96.3,0.8,2.6
2024,Rio Grande do Sul,93.2,83.9,6.2,10.9
2024,Rio Grande do Sul,93.0,83.7,6.3,11.0
2024,Rio Grande do Sul,94.6,86.7,4.8,9.3
2024,Mato Grosso do Sul,93.7,92.2,5.8,5.8
2024,Mato Grosso do Sul,94.3,92.2,5.4,5.9
2024,Mato Grosso do Sul,89.0,91.8,9.3,4.3
2024,Mato Grosso do Sul,99.3,95.3,0.7,3.3
2024,Mato Grosso do Sul,99.3,95.9,0.7,2.7
2024,Mato Grosso do Sul,,92.6,,5.9
2024,Mato Grosso do Sul,94.3,91.3,5.0,6.4
2024,Mato Grosso do Sul,94.3,91.3,5.0,6.6
2024,Mato Grosso do Sul,94.2,91.4,4.8,4.0
2024,Mato Grosso do Sul,92.4,87.8,7.1,12.2
2024,Mato Grosso do Sul,93.1,,6.6,
2024,Mato Grosso do Sul,87.9,87.8,10.3,12.2
2024,Mato Grosso do Sul,99.2,97.8,0.8,2.1
2024,Mato Grosso do Sul,99.2,97.8,0.8,2.2
2024,Mato Grosso do Sul,100.0,97.2,0.0,1.7
2024,Mato Grosso do Sul,92.9,91.5,6.5,6.2
2024,Mato Grosso do Sul,93.4,91.5,6.2,6.4
2024,Mato Grosso do Sul,88.9,91.5,9.4,4.4
2024,Mato Grosso,99.1,93.6,0.7,3.5
2024,Mato Grosso,99.1,93.3,0.7,3.7
2024,Mato Grosso,99.1,96.0,0.6,2.7
2024,Mato Grosso,,93.4,,5.6
2024,Mato Grosso,,94.3,,4.6
2024,Mato Grosso,,90.4,,8.9
2024,Mato Grosso,98.5,93.2,0.9,3.6
2024,Mato Grosso,98.4,92.7,0.9,3.8
2024,Mato Grosso,99.3,96.9,0.5,1.7
2024,Mato Grosso,99.4,,0.5,
2024,Mato Grosso,99.4,,0.6,
2024,Mato Grosso,99.0,,0.7,
2024,Mato Grosso,99.4,97.9,0.6,1.6
2024,Mato Grosso,99.4,97.9,0.6,1.6
2024,Mato Grosso,96.2,95.2,3.1,4.8
2024,Mato Grosso,99.0,93.2,0.7,3.7
2024,Mato Grosso,99.0,92.8,0.7,3.9
2024,Mato Grosso,99.1,96.0,0.6,2.7
2024,Goiás,98.0,96.9,1.7,1.9
2024,Goiás,98.0,96.9,1.7,1.9
2024,Goiás,97.3,95.5,2.5,3.1
2024,Goiás,98.3,89.8,1.7,9.1
2024,Goiás,98.3,90.3,1.7,8.9
2024,Goiás,,88.0,,9.6
2024,Goiás,98.6,97.2,1.0,1.7
2024,Goiás,98.6,97.1,1.0,1.7
2024,Goiás,98.5,98.1,0.8,0.7
2024,Goiás,97.3,93.1,2.4,5.9
2024,Goiás,97.3,92.5,2.4,6.6
2024,Goiás,97.0,98.5,2.9,0.0
2024,Goiás,99.3,96.7,0.7,1.8
2024,Goiás,99.3,96.7,0.7,1.8
2024,Goiás,98.3,97.3,1.7,2.0
2024,Goiás,97.7,96.9,2.0,2.0
2024,Goiás,97.7,97.0,1.9,1.9
2024,Goiás,97.2,95.3,2.6,3.2
2024,Distrito Federal,95.6,88.9,4.0,8.4
2024,Distrito Federal,95.6,89.0,3.9,8.3
2024,Distrito Federal,94.7,88.0,5.1,9.8
2024,Distrito Federal,98.7,89.5,1.3,8.3
2024,Distrito Federal,98.7,90.6,1.3,7.4
2024,Distrito Federal,,83.5,,12.8
2024,Distrito Federal,94.3,86.3,5.1,10.2
2024,Distrito Federal,94.2,86.2,5.1,10.3
2024,Distrito Federal,94.7,89.4,5.1,8.9
2024,Distrito Federal,99.3,97.3,0.7,2.5
2024,Distrito Federal,99.3,97.3,0.7,2.5
2024,Distrito Federal,100.0,,0.0,
2024,Distrito Federal,94.3,86.4,5.1,10.1
2024,Distrito Federal,94.3,86.4,5.1,10.1
2024,Distrito Federal,94.7,88.0,5.1,9.8
Fonte: INEP/Censo Escolar da Educação Básica.,,,,,
